rxcui,og_score,og_query,rxnorm_concept,new_score,new_score_ord
202750.0,50,betadol,Betadine,50,50
253182.0,33,insulina lente,"insulin, regular, human",39,39
105695.0,67,neorecormon epoetin beta,epoetin beta,50,50
220466.0,50,trimbow,Trimox,57,57
1726119.0,58,emplicit other 400.0 mg injection,elotuzumab 400 MG Injection [Empliciti],28,23
966164.0,32,levogold  750.0 mg,levothyroxine sodium 0.05 MG Oral Tablet [Levoxyl],20,16
151889.0,100,imodium,Imodium,85,85
153329.0,50,irinotecan mayne,irinotecan hydrochloride,50,16
3289.0,100,dextromethorphan,dextromethorphan,100,100
7626.0,100,essential oil,,0,0
2051736.0,100,iodine supplement,,0,0
967918.0,33,d3 gel cap,cholecalciferol Oral Capsule [Maximum D3],12,17
1741380.0,50,albumin intravenous 2 df solution for infusion,"100 ML albumin human, USP 250 MG/ML Injection",19,13
388358.0,60,inhalation 2 df vapour solution,,0,0
315970.0,75,furosemide 20 mg daily,furosemide 20 MG,63,63
310429.0,80,furosemide tablet 20 mg teva,furosemide 20 MG Oral Tablet,42,17
691499.0,50,24 other medication,,0,0
22697.0,50,dexchlorpheniramin dexchlorpheniramine maleate,dexchlorpheniramine,41,41
225852.0,40,calcium folinate fluorouracil irinotecan hydrochloride,leucovorin calcium,20,29
,0,eg g,,0,0
152880.0,38,flinstone complete  60.0 mg,toremifene 60 MG Oral Tablet [Fareston],15,28
212994.0,80,gliadel 7.7 mg,carmustine 7.7 MG Drug Implant [Gliadel],15,32
483627.0,50,teva efavirenz/emtricitabine/tenofovir,,0,0
21290.0,50,conofen,clorophene,50,50
93266.0,33,mega dophilus,,0,0
1539887.0,50,breo ellipat,Breo,25,25
91351.0,100,flurbiprofen sodium,flurbiprofen sodium,100,100
1426680.0,75,human immunoglobulin g intravenous,"immunoglobulin G, human",50,58
90176.0,25,m sulfate ferreux,iron,5,5
220343.0,50,dapamax,Topamax,71,71
151539.0,100,combivent,Combivent,88,88
217245.0,67,gamimune n,,0,0
669676.0,100,tinaderm extra,,0,0
214829.0,80,sodium bicarbonate w/sodium citrate,sodium bicarbonate / sodium citrate,94,88
308191.0,100,amoxicillin 500 mg capsule,amoxicillin 500 MG Oral Capsule,74,19
73494.0,100,telmisartan,telmisartan,100,100
1309793.0,75,hawthorn leaf with flower oral,hawthorn leaf with flower extract,84,60
217905.0,100,klor-con,Klor-Con,75,75
245500.0,80,oral 1000 iu capsule,cholecalciferol 0.025 MG Oral Capsule,35,35
2400.0,75,chlorphenaamine,chlorpheniramine,87,87
967094.0,100,salicylic acid topical cream,benzoate / salicylic acid Topical Cream,66,30
1721073.0,100,cariprazine,cariprazine hydrochloride,44,44
1091.0,50,respi aer,arginine,22,22
1161332.0,44,ibesartan/idroclorotiazone oral,irbesartan Oral Product,35,22
372006.0,57,enalapril maleate\hydrochlorothiazide oral 1.0 df tablet,enalapril / hydrochlorothiazide Oral Tablet,69,42
311289.0,80,levetiracetam oral 500 mg,levetiracetam 500 MG Oral Tablet,56,28
858029.0,75,iron carbonyl?vitamin c,,0,0
10255.0,100,suprofen,suprofen,100,100
491311.0,25,nifepid gel,Nifedical,45,18
11258.0,67,vitamin 1000k,vitamin K,61,61
314231.0,100,simvastatin tab 10 mg,simvastatin 10 MG Oral Tablet,48,37
606354.0,100,super b,,0,0
744846.0,67,isentress 400 mg film-coated tablet,raltegravir 400 MG Oral Tablet [Isentress],23,40
630208.0,60,albuterol neb soln,albuterol 0.83 MG/ML Inhalation Solution,37,17
333695.0,50,iron dextran intravenous 25 mg,iron carbonyl 25 MG,40,36
4419.0,100,fish oil,fish oils,88,88
197787.0,100,hydrocortisone 5 mg tablet,hydrocortisone 5 MG Oral Tablet,74,19
199424.0,83,melatonin 2.0 mg tablet,melatonin 0.2 MG Oral Tablet,64,17
1298072.0,43,cyclopentolate hydrochloride ophthalmic 9.0 gtt,cyclopentolate hydrochloride 5 MG/ML Ophthalmic Solution,69,25
9853.0,100,na,sodium,0,0
9853.0,100,na,sodium,0,0
562805.0,50,pimecrolimus 15 cream,pimecrolimus Topical Cream,69,57
2011.0,100,carbazochrome,carbazochrome,100,100
206812.0,40,lodine 300 mg,etodolac 400 MG Oral Tablet [Lodine],16,27
1860604.0,50,centrum mineral nos vitamin,,0,0
1169.0,100,ds,aspartic acid,7,15
316986.0,67,topical cutaneous solution,Topical Solution,53,53
152165.0,75,oral 70 df,Orap,20,20
718834.0,100,coartem,Coartem,85,85
636556.0,25,bisifrol,Vivitrol,62,62
311738.0,67,cetaphil moisturizing lotion,,0,0
8516.0,50,macrogol hexal,polyethylene glycols,15,15
669260.0,100,oxybutynin chloride er,,0,0
1648222.0,50,danqi,Dalay,20,20
215247.0,100,ammonium lactate,ammonium lactate,100,100
1539837.0,20,unnknown medication for sacroiliac joint dysfunction,,0,0
1569248.0,100,cigarette,,0,0
1665473.0,60,oral 2 g,uridine triacetate 2000 MG Oral Granules [Xuriden],10,12
6574.0,50,bio magnesium,magnesium,69,69
813233.0,33,bio-x4 probiotic,,0,0
1014678.0,86,cetirizine hydrochloride tablet film coated 10 mg,cetirizine hydrochloride 10 MG Oral Tablet,57,38
90641.0,50,device\yttrium y-90 intra-arterial,,0,0
104592.0,100,cyproheptadine hcl,cyproheptadine hydrochloride,64,64
1603851.0,50,melamine rectal,melamine,53,53
11251.0,100,vitamin b complex,vitamin B complex,94,94
345858.0,75,nifedipine 90 mg mylan,nifedipine 90 MG,63,63
221075.0,100,chlorpheniramine maleate,chlorpheniramine tannate,87,87
866164.0,100,dermafix,Dermafix,87,87
,0,602,,0,0
262418.0,50,altace generic,Altace,35,35
241847.0,100,melatonin powder,,0,0
1182320.0,40,c- q10 oral,Optiflex-C Oral Product,17,26
220406.0,50,tri chromium,,0,0
1794552.0,71,hydroxyzine renaudin 100 mg/2 ml,2 ML hydroxyzine hydrochloride 50 MG/ML Injection,36,20
2169801.0,50,folci acid,,0,0
56795.0,100,sufentanil,sufentanil,100,100
6691.0,75,medroxyprogesterine,medroxyprogesterone,94,94
4815.0,50,glubride,glyburide,77,77
200801.0,57,lasix 25 mg compresse oral tablet,furosemide 20 MG Oral Tablet [Lasix],16,22
216586.0,50,diastolic,Diastat,44,44
370490.0,60,camg/zn oral tablet,zinc gluconate Oral Tablet,46,11
1370977.0,100,osphena,Osphena,85,85
9853.0,100,na,sodium,0,0
348719.0,60,tobramycin 300mg/5ml 20ml respiratory,tobramycin 60 MG/ML Inhalation Solution,38,33
727248.0,50,aludrox,Alodox,57,57
89905.0,50,toddler multivitamin,,0,0
216840.0,100,econopre,,0,0
278346.0,100,lovaza,Lovaza,83,83
69749.0,100,valsartan d2,valsartan,75,75
89905.0,100,multivitamin,,0,0
221183.0,88,zolpedeme tartrate,zolpidem tartrate,88,88
203123.0,100,enalapril maleate,enalapril maleate,100,100
215942.0,50,vitamins-centrum,,0,0
6313.0,100,leucovorin,leucovorin,100,100
1601379.0,92,palbciclib oral capsule,palbociclib Oral Capsule,87,87
1169.0,50,sandomigran ds,aspartic acid,21,0
1183188.0,60,long act inhaler,Sinex Long-Acting Inhalant Product,32,20
5224.0,50,novo-heparin,heparin,58,58
371296.0,67,carvedilol oral,carvedilol Oral Tablet,63,22
93558.0,100,insulatard,Novolin N,10,0
205368.0,46,drobranol 2.5 mg,anthralin 2.5 MG/ML Topical Cream,21,24
1734917.0,42,cyclophosphamide intravenous drip 600.0 mg solution for injection,cyclophosphamide 500 MG Injection,44,23
284757.0,75,kinex,Kionex,66,66
755497.0,33,albuterol sulfate oral 25.0 gtt,albuterol 0.4 MG/ML Oral Solution,45,24
42844.0,100,percocet,Percocet,87,87
163524.0,100,hydrocortisone cipionate,hydrocortisone cypionate,95,95
220508.0,50,antacid-tum,Tums,9,9
308867.0,29,127.0 ug,calcitriol 0.00025 MG Oral Capsule,11,8
567900.0,60,diflucan 100 mg daily,fluconazole 100 MG [Diflucan],37,37
3041.0,50,comparator cytarabine,cytarabine,47,47
689958.0,75,polyvinyl alcohol w/povidone,polyvinyl alcohol / povidone,92,85
71722.0,50,mag docusate sodium grape,docusate sodium,60,60
562031.0,92,clobetazol topical cream,clobetasol Topical Cream,87,16
312961.0,79,simvastatiin oral 20.0 mg tablet,simvastatin 20 MG Oral Tablet,59,37
1010319.0,20,r2-chop,,0,0
6095.0,100,kallidinogenase,kininogenase,73,73
758494.0,100,epoetin zeta,,0,0
215838.0,50,calcium w/mag + zinc/garlic ginger,,0,0
688131.0,50,eye cap,,0,0
1593443.0,100,triaminic multi-symptom fever and cold,,0,0
435.0,50,albuterol surfate,albuterol,52,52
151475.0,100,calcium sandoz,,0,0
214444.0,100,promethazine-codeine,codeine / promethazine,22,27
707615.0,67,calpol infant suspension,,0,0
1161068.0,83,potassium bitartrate\sodium bicarbonate rectal,potassium bitartrate / sodium bicarbonate Rectal Product,78,46
2169801.0,50,foic acid,,0,0
820299.0,57,alka-seltzer acetylsalicylic acid citric sodium bicarbonate,citric acid / sodium bicarbonate,49,52
261417.0,100,quinapril hydrochlorothiazide,hydrochlorothiazide / quinapril,29,93
198335.0,100,sulfamethoxazole /trimethoprim tablet 800/160 mg,sulfamethoxazole 800 MG / trimethoprim 160 MG Oral Tablet,56,40
689448.0,67,mycomb gramicidin;neomycin;nystatin;triamcinolone acetonide,,0,0
2555.0,100,cisplat,cisplatin,77,77
370511.0,43,acetaminophen\propoxyphene hydrochloride oral 2.0 df capsule,acetaminophen Oral Capsule,40,15
103990.0,67,levodopa/carbidopa hyrdrate,carbidopa / levodopa,29,33
29561.0,50,meropenem kabi,meropenem,64,64
1088060.0,20,novotwist,,0,0
152218.0,50,generic for phenergan,Phenergan,38,38
49770.0,100,estrofem,,0,0
19711.0,100,amoxi-clav,amoxicillin / clavulanate,36,36
855317.0,75,warfarin 3 mg,warfarin sodium 3 MG,55,55
9552.0,75,desenil,,0,0
308868.0,43,respiratory 5.0 ug,calcitriol 0.0005 MG Oral Capsule,18,18
218220.0,25,neorgesic,,0,0
287734.0,29,a sulfa drug that go with methotrexate,methotrexate sodium,15,39
237614.0,50,dietary supplement 3 df capsule,,0,0
1740467.0,44,ondansetron hydrochloride intravenous 28.0 mg injection,2 ML ondansetron 2 MG/ML Injection,32,45
831576.0,38,seven sea jointcare active oral capsule,docosahexaenoic acid 144 MG / eicosapentaenoic acid 216 MG / vitamin E 2 UNT Oral Capsule [Sea-Omega],24,20
2685.0,100,colestipol hcl,colestipol,71,71
1799648.0,75,oeast,,0,0
289623.0,17,melperone hydrochloride oral 16.0 ml tablet,metylperon hydrochloride,46,46
227303.0,100,procrit,Procrit,85,85
9863.0,67,sodium chloride neb,sodium chloride,78,78
408375.0,100,concentrate for solution infusion,,0,0
2887.0,50,cosmetic topical,,0,0
315775.0,57,yuhan dexamethasone intravenous 5.0 mg injection,dexamethasone 0.5 MG,33,25
6582.0,67,lactulose magnesium oxide,magnesium oxide,60,60
328303.0,80,cisplatine accord 1mg/ml,cisplatin 1 MG/ML,50,50
831221.0,100,dilacor,,0,0
34482.0,67,imipenem/cilastatine panpharma,cilastatin / imipenem,40,43
57309.0,50,torodaol,,0,0
1299904.0,100,azithromycin anhydrous,azithromycin anhydrous,100,100
9853.0,100,na,sodium,0,0
1539881.0,75,encruse,Incruse,85,85
3041.0,50,cytarabine intrathecal,cytarabine,45,45
,0,oxycodoxytocin,,0,0
217790.0,67,iron supplement otc,,0,0
9853.0,100,na,sodium,0,0
875807.0,42,calcium chloride\dextrose monohydrate\magnesium chloride\sodium bicarbonate\sodium lactate intraperitoneal 5.0 l solution for peritoneal dialysis,calcium chloride / glucose / lactate / magnesium chloride / sodium chloride Intraperitoneal Solution,48,35
6873.0,100,methylcellulose,methylcellulose,100,100
384584.0,33,fiber supplement + probiotic,,0,0
9853.0,100,na,sodium,0,0
6400.0,50,morphine so4 la,linoleic acid,6,20
223248.0,33,mdv9300,,0,0
216575.0,50,diamedy,Diamode,57,57
4719.0,100,gemfibrozil,gemfibrozil,100,100
309309.0,88,ciprofloxacin oral 500.0 mg film-coated tablet,ciprofloxacin 500 MG Oral Tablet,56,23
857796.0,25,torvast,Tyvaso,42,42
1191357.0,31,fe 200486 powder and solvent for solution injection subcutaneous 480 mg,17 ML ferumoxytol 30 MG/ML Injection [Feraheme],28,22
217332.0,50,genteal lubricate,GenTeal,29,29
8887.0,100,ventol,Ventolin,62,62
203578.0,100,jumex,,0,0
316986.0,67,topical cutaneous solution,Topical Solution,53,53
993541.0,59,buproprion xl 150 mg mylan oral tablet,24 HR bupropion hydrochloride 150 MG Extended Release Oral Tablet,43,26
352398.0,100,adderall xr,,0,0
8339.0,50,piperacillin base,piperacillin,70,70
6902.0,50,methylprednisolone mylan,methylprednisolone,75,75
4059.0,50,epo,,0,0
830614.0,50,oral 0.96 g tablet,dyphylline 200 MG / guaifenesin 400 MG Oral Tablet [Difil G],18,20
606726.0,70,esomeprazole oral 20.0 mg gastro-resistant capsule,esomeprazole 20 MG Delayed Release Oral Capsule,46,30
200801.0,67,lasix 25 mg oral tablet,furosemide 20 MG Oral Tablet [Lasix],41,19
9853.0,100,na,sodium,0,0
82109.0,50,tilidin al,tilidine hydrochloride,40,40
317300.0,60,aspirin 325 mg po daily,aspirin 325 MG,52,34
1040028.0,100,lurasidone,lurasidone,100,100
69749.0,50,valsartan ranbaxy,valsartan,52,52
1808217.0,43,propofol 1000 mg titration,100 ML propofol 10 MG/ML Injection,47,26
74170.0,33,pantoprazole and also zosyn,Zosyn,14,14
1939959.0,14,gdc-0994 oral 400.0 mg,,0,0
1094833.0,75,iplimumab,ipilimumab,90,90
368800.0,63,rotadin oral tablet,methocarbamol Oral Tablet [Robaxin],34,34
201322.0,30,"lendormin 0,25 mg",atenolol 100 MG Oral Tablet [Tenormin],15,26
2169801.0,50,azeial acid,,0,0
98824.0,50,anti-oxident,,0,0
384584.0,50,kroger fiber,,0,0
1860157.0,71,oxycodone er 10 mg,Abuse-Deterrent 12 HR oxycodone hydrochloride 10 MG Extended Release Oral Tablet,18,20
142435.0,100,ethambutol hcl,ethambutol hydrochloride,58,58
433856.0,63,gliclazide oral 30.0 mg tablet,24 HR gliclazide 30 MG Extended Release Oral Tablet,37,25
372410.0,40,hydrocodone wtih tylenol oral,hydrocodone Oral Tablet,48,13
38022.0,88,l theianine,theanine,72,72
5175.0,25,hemicraneal,hemin,45,45
1356765.0,25,eductyl,dioctyl maleate,26,26
331495.0,75,bexarotene 75 mg mylan,bexarotene 75 MG,63,45
218096.0,75,low dose heart aspirin,,0,0
389172.0,83,omeprazole oral 20.0 mg tablet,omeprazole 20 MG Oral Tablet,60,30
1792108.0,67,omeprazole/ sodium bicarbo,omeprazole sodium,65,65
198260.0,67,theophylline oral 200.0 mg,theophylline 200 MG Oral Tablet,48,61
283949.0,30,carbomer  2.0 df,,0,0
636574.0,36,acetaminophen\guaifenesin\oxomemazine\sodium benzoate oral 10.0 ml,guaifenesin 10 MG/ML Oral Solution,24,18
283672.0,80,citalopram hbr 10 mg,citalopram 10 MG Oral Tablet,46,25
27781.0,25,iprotomide,iopromide,70,70
215198.0,100,aluminum and magnesium hydroxide/simethicone,,0,0
84815.0,100,adderall,Adderall,87,87
199318.0,86,folic acid oral 5.0 mg tablet,folic acid 5 MG Oral Tablet,62,17
825422.0,100,promacta,Promacta,87,87
1546871.0,100,sodium clodronate,clodronate disodium,21,89
5489.0,50,hydrocodon acetaminoph,hydrocodone,50,40
1665816.0,4,hepaton oral,,0,0
114972.0,100,mepron,Mepron,83,83
3920.0,25,epiduran,enflurane,55,55
2670.0,33,codeine cough syrup,codeine,36,36
371729.0,67,dexamethasone oral,dexamethasone Oral Tablet,68,32
1539837.0,33,hypertension medication nose,,0,0
1191.0,100,aspirine,aspirin,87,87
7417.0,50,nifedipin retard,nifedipine,62,62
2369536.0,21,levofolene 25 mg polvere per soluzione iniettabile,,0,0
121243.0,100,voriconazole,voriconazole,100,100
9853.0,100,na,sodium,0,0
328450.0,38,ondansetron smelttablet 4 mg brand name not specify,ondansetron 4 MG,27,27
215045.0,100,aerobid,,0,0
218792.0,8,noliprel bi forte,Novarel,23,23
1091721.0,43,intraocular 2 mg,0.55 ML sodium hyaluronate 10 MG/ML Prefilled Syringe [Provisc],11,12
216700.0,100,casanthranol-docusate sodium,,0,0
28200.0,67,ketorolac tromethamine oral,ketorolac tromethamine,81,81
861448.0,50,topical 5.0 g,clobetasol propionate 0.0005 MG/MG Topical Ointment,17,21
2000870.0,13,mmx,,0,0
368301.0,75,plavix oral tablet,clopidogrel Oral Tablet [Plavix],37,34
1486430.0,100,ipratropium bromide/fenoterol,,0,0
219942.0,80,sinutab sinus maximum strength,,0,0
2109376.0,50,palmetto 450 mg,,0,0
1088251.0,50,tarceva 100 mg genentech inc,erlotinib 100 MG Oral Tablet [Tarceva],21,26
1734921.0,63,cyclophosphamide intravenous drip 1.2 g injection,cyclophosphamide 2000 MG Injection,55,14
1861544.0,40,klor-c0n,,0,0
688131.0,50,atarax-p,,0,0
104592.0,100,cyprohept,cyproheptadine hydrochloride,32,32
152695.0,100,meloxicam tablet 15 mg,meloxicam 15 MG Oral Tablet,40,22
393186.0,100,vp 16?213,,0,0
2101.0,50,afobam,carisoprodol,16,16
485465.0,100,eszopiclone tablet 3 mg,eszopiclone 3 MG Oral Tablet,46,17
1014678.0,88,cetirizine hydrochloride oral 10.0 mg film-coated tablet,cetirizine hydrochloride 10 MG Oral Tablet,64,32
1020025.0,71,cetirizine hydrochloride oral 10.0 mg,cetirizine hydrochloride 10 MG Oral Tablet [Alleroff],56,35
1799374.0,75,serenoa repen extract,Serenoa repens whole extract,71,46
9631.0,50,monilac 65,,0,0
1721304.0,50,seebri-breezhaler,Seebri,29,29
,0,caliumcalcium carbonate,,0,0
308471.0,83,vitamin b complex with c tab,,0,0
227897.0,100,betamethasone phosphate,betamethasone valerate,73,73
7278.0,33,inhalation via nebulizer,,0,0
763089.0,22,probiotic 100b cell capsule,{2 (levonorgestrel 0.75 MG Oral Tablet) } Pack [Plan B],16,12
6878.0,100,methylene blue,methylene blue,100,100
42463.0,100,pravastatin,pravastatin,100,100
645109.0,100,glumetza,Glumetza,87,87
1550940.0,44,colchicine\opium\tiemonium methylsulfate oral 2.0 mg,colchicine 0.6 MG Oral Capsule,28,13
82109.0,25,tilidin comp 50/4,tilidine hydrochloride,40,45
739174.0,50,veliparib oral,,0,0
235803.0,67,neomag magnesium glycerophosphate,,0,0
643126.0,75,prednisolon tablet 30 mg,prednisolone 30 MG,66,66
217227.0,100,1 g,,0,0
372071.0,38,escolam oral 0.5 df tablet,estazolam Oral Tablet,53,19
142146.0,100,bisoprolol fum,bisoprolol fumarate,73,73
209873.0,41,temerit 5 mg oral tablet,acetaminophen 160 MG Chewable Tablet [Tempra Quicklets],23,25
372614.0,100,lisinopril tablet,lisinopril Oral Tablet,72,13
214491.0,100,dextromethorphan;promethazine,dextromethorphan / promethazine,90,90
54552.0,75,prindopril,perindopril,90,90
465397.0,88,ciprfloxacin-dexamethasone,ciprofloxacin / dexamethasone,86,86
220508.0,100,tums,Tums,75,75
2283147.0,40,1.0 df tablet,,0,0
250426.0,83,buprenorphine hydrochloride sublingual 4.0 mg,buprenorphine 0.4 MG Sublingual Tablet,55,15
,0,intravenous 10.0 mg,,0,0
1117522.0,50,colistimethate sod 150 mg pwd,colistin 75 MG/ML Injectable Solution,24,16
643759.0,31,bionolyte 5,,0,0
567030.0,75,klonopin 1 mg,clonazepam 1 MG [Klonopin],26,38
199885.0,100,levofloxacin 500 mg tab,levofloxacin 500 MG Oral Tablet,64,29
1307767.0,25,lavement,lavender extract,37,25
227517.0,13,dermalogica cleanser,Halog,20,20
833528.0,100,amiodarone hcl 200 mg tablet,amiodarone hydrochloride 200 MG Oral Tablet,58,37
215404.0,50,arltax,Arlex,50,50
371198.0,75,calcium carbonate chewable,calcium carbonate Chewable Tablet,75,24
602939.0,50,oral 3 g,,0,0
36676.0,100,sodium bicarbonate,sodium bicarbonate,100,100
476316.0,100,acetylcarnitine hydrochloride,acetylcarnitine hydrochloride,100,100
202363.0,100,xanax,Xanax,80,80
2194.0,50,cefuroxim heumann,cefuroxime,58,58
214444.0,100,promethazine codeine,codeine / promethazine,27,90
198286.0,38,dorzolamide\timolol oral 500.0 mg,timolol 5 MG Oral Tablet,21,30
1102143.0,25,montelair,,0,0
313165.0,88,sumatriptan injection usp 6 mg/0.5 ml,0.5 ML sumatriptan 12 MG/ML Injection,18,51
285059.0,100,duonebs,DuoNeb,57,57
36567.0,50,simvastatina mylan,simvastatin,61,61
236099.0,100,domperidone,domperidone maleate,57,57
643814.0,100,opana er,,0,0
151619.0,100,diamox,,0,0
9853.0,100,na,sodium,0,0
312961.0,71,simvastatin oral film-coated tablet,simvastatin 20 MG Oral Tablet,57,34
1143873.0,50,cavilon,,0,0
1719627.0,60,heparin 1000 units/ml 30 ml vial,,0,0
19711.0,67,co-amoxiclav pharmaniaga,amoxicillin / clavulanate,32,40
11253.0,67,ca+vit d,vitamin D,22,22
204442.0,26,novaminsulfon-ratiopharm 500 mg/ml tropfen oral 40.0 gtt drop,ibuprofen 40 MG/ML Oral Suspension,22,26
238100.0,33,lorazepam 2 mg iv q30min prn anxiety,lorazepam 2 MG/ML Injectable Solution,37,16
350671.0,92,ezetimbe 10 mg,ezetimibe 10 MG,80,53
35827.0,100,ketorolaco,ketorolac,90,90
199975.0,57,temazepam transplacental 10.0 mg tablet,temazepam 10 MG Oral Tablet,46,41
9895.0,100,sodium nitroprusside,sodium nitroprusside,100,100
316999.0,100,inhalation gas,Gas for Inhalation,27,66
865575.0,75,topol,Toprol,66,66
200809.0,80,lasix 40 mg oral,furosemide 40 MG Oral Tablet [Lasix],27,27
,0,octaplex -powder for solution intravenous,,0,0
11251.0,100,vit?b complex,vitamin B complex,64,64
308416.0,90,aspril oral 81 mg tablet,aspirin 81 MG Delayed Release Oral Tablet,36,34
197361.0,80,amlodipine besylate tablet usp 5 mg,amlodipine 5 MG Oral Tablet,45,20
2056253.0,80,amoxicillin\clavulanate potassium oral,,0,0
54552.0,50,perindopril glenmark,perindopril,55,55
218087.0,100,lotemax,Lotemax,85,85
1310635.0,75,osteo bi?flex gold,Osteo Bi-Flex,50,50
966904.0,20,prozin 25 mg compresse rivestite,ProZinc,15,12
202433.0,100,tylenol,Tylenol,85,85
174742.0,100,plavix,Plavix,83,83
1905.0,100,calcium fluoride,calcium fluoride,100,100
378991.0,75,olmesartan apotex oral tablet,olmesartan Oral Tablet,68,27
214617.0,100,irbesartan-hydrochloro,hydrochlorothiazide / irbesartan,15,15
203870.0,100,faslodex,Faslodex,87,87
