rxcui,og_score,og_query,rxnorm_concept
1344.0,67,bcg vaccine sii,<NA>
37776.0,100,temozolomide,temozolomide
314558.0,50,methamizole magnesia,<NA>
9853.0,100,na,sodium
308191.0,80,amoxicillin 500 mg oral,amoxicillin 500 MG Oral Capsule
392570.0,100,furosemide\triamterene,furosemide / triamterene
203600.0,33,zyloric 300 mg,Zyloprim
40968.0,50,choep,diclofenac epolamine
104129.0,100,psyllium husk,ispaghula husk
285129.0,100,glyburide/metformin,glyburide / metformin
106258.0,100,hydrocortisone cream 1,hydrocortisone 10 MG/ML Topical Cream
253157.0,100,bee pollen,bee pollen
219950.0,50,sleep aid medication,<NA>
1191.0,100,aspirin,aspirin
1427172.0,50,impromen bel,L-lactate
817579.0,100,paracetamol + codeine,acetaminophen / codeine
1851854.0,100,omarigliptin,<NA>
215458.0,100,atacand,Atacand
798166.0,75,oradel,Orajel
10245.0,100,superoxide dismutase,superoxide dismutase
1732184.0,86,epirubicine mylan 2 mg/ml solution for infusion,<NA>
153165.0,11,wide array of statin over years/lipitor and several other,Lipitor
202433.0,50,tylenol ibuprofen,Tylenol
1101096.0,60,centrum silver ultra woman,<NA>
1114883.0,50,turmeric pill,turmeric extract
596930.0,63,duloxetine hydrochloride oral 30.0 mg capsule,duloxetine 30 MG Delayed Release Oral Capsule
221153.0,67,quetiapine fumarate accord,quetiapine fumarate
2054650.0,100,metformin hydrochloride tablet,<NA>
644895.0,100,ibuprofen/diphenhydramine,diphenhydramine / ibuprofen
214617.0,100,hydrochlorothiazide/irbesartan hydrochloride,hydrochlorothiazide / irbesartan
53694.0,100,nimesulide,nimesulide
,0,tablet,<NA>
2167572.0,100,rosuvastatin 5 mg,rosuvastatin 5 MG
1007814.0,75,cyproterone acetate\ethinyl estradiol,cyproterone / ethinyl estradiol
2289380.0,100,selumetinib,selumetinib
388522.0,57,timolol ophthalmic 1.0 df tablet,timolol 0.001 MG/MG Ophthalmic Gel
152968.0,100,moxon,<NA>
1926356.0,50,dessicate liver tablet,<NA>
203012.0,100,naprosyn,Naprosyn
833715.0,60,diltiazem clorhidrato oral 200 mg,diltiazem hydrochloride 200 MG
692815.0,33,bone formula,<NA>
3523.0,50,dipyrone sodium,dipyrone
11248.0,67,vitmain b 12,vitamin B12
1049221.0,100,oxycodone and acetaminophen tablet 5 mg/325 mg,acetaminophen 325 MG / oxycodone hydrochloride 5 MG Oral Tablet
861771.0,83,janumet 50/1000 mg tablet,metformin hydrochloride 1000 MG / sitagliptin 50 MG Oral Tablet [Janumet]
236254.0,50,tianeptine sodium 20 g,<NA>
,0,nitrokaf oral 2.5 mg,<NA>
722.0,25,amelapene,amoxapine
311289.0,88,levetiracetam oral 500.0 mg film-coated tablet,levetiracetam 500 MG Oral Tablet
336731.0,60,lactulose 10mg/15ml,lactulose 667 MG/ML
135423.0,100,zyprexa,Zyprexa
1422810.0,17,kenei g rectal 120 ml enema,<NA>
2108449.0,33,ipratropium oral inhaler 2 puff,ipratropium Inhalation Solution
,0,gardenalphenobarbital,<NA>
722122.0,67,ambrisentan oral 5.0 mg,ambrisentan 5 MG Oral Tablet
154682.0,100,hyalgan,Hyalgan
4493.0,100,fluoxetine hydrochloride,fluoxetine
18346.0,50,lidocpat-a,artesunate
21245.0,50,clobetasol aer,clobetasol propionate
27518.0,50,indobufene eg,indobufen
1371389.0,33,over 60 1 a day,<NA>
1944077.0,60,super b complex vitamin-b-komplex standard oral capsule,<NA>
10831.0,75,silfamethoxazole?trimethroprim,sulfamethoxazole / trimethoprim
309311.0,30,cisplatin  60.0 mg/m**2,cisplatin 1 MG/ML Injectable Solution
202633.0,25,fludocel,Fluoroplex
4917.0,50,nitroglycerin paste,nitroglycerin
198030.0,100,nicotine 21mg/24hr patch,24 HR nicotine 0.875 MG/HR Transdermal System
372647.0,100,lorazepam  tablet,lorazepam Oral Tablet
2110197.0,44,milt thistle oral 1000.0 mg capsule,<NA>
7804.0,25,mayne pharma oxycodone ir,oxycodone
202472.0,100,valium,Valium
1942486.0,100,olaparib 150 mg,olaparib 150 MG
2166196.0,38,levothyroxine 225mcg daily,5 ML levothyroxine sodium 0.04 MG/ML Injection
904431.0,57,alendronate sodium  70.0 mg,alendronic acid 70 MG Oral Tablet
,0,oral,<NA>
1161122.0,67,spironolactone oral,spironolactone Oral Product
266565.0,100,nelfinavir mesylate,nelfinavir mesylate
10814.0,100,triiodothyronine,liothyronine
2108233.0,67,albuterol iinhaler,albuterol Inhalation Powder
125921.0,100,ginger root,ginger root
9853.0,100,na,sodium
219314.0,100,polymyxin b sulfate and trimethopri,polymyxin B / trimethoprim
1921776.0,50,miconazole nitrate oral 2.5 ml,miconazole nitrate 2 MG/ML
40790.0,50,pantoprazolum farmacom,pantoprazole
308403.0,67,aspirin oral 100.0 mg gastro-resistant tablet,aspirin 165 MG Delayed Release Oral Tablet
9853.0,100,na,sodium
9853.0,100,na,sodium
483448.0,80,pregabalin cap 50 mg,pregabalin 50 MG Oral Capsule
,0,intravenous 4.0 ml,<NA>
724567.0,44,nysytatin sus 100000,nystatin 100000 UNT
1812434.0,44,oral 800.0 mg capsule soft,Soft Gelatin methoxsalen 10 MG Oral Capsule
374541.0,60,cefuroxime intraocular powder for solution injection,cefuroxime Injectable Solution
151399.0,50,bactrim hydrocort,Bactrim
313988.0,80,furosemide 40 mg tab sol,furosemide 40 MG Oral Tablet
729455.0,67,amlodipine valsartan mylan,amlodipine / valsartan
42643.0,25,midiana,Migranal
6313.0,50,leucovorin intravenous,leucovorin
725018.0,100,seroquel xr,<NA>
54536.0,100,pepto?bismol,Pepto-bismol
218772.0,100,norco,Norco
142146.0,88,bisoporolol fumarate,bisoprolol fumarate
313717.0,44,soldol-e oral 48.0 mg tablet,vitamin E 180 MG Oral Tablet
794268.0,50,cinchocaine hydrochloride w/hydrocortisone topical,<NA>
75038.0,50,ziac hctz,Ziac
49247.0,100,dofetilide,dofetilide
203105.0,43,hydrocortisone anti-itch,hydrocortisone 0.01 MG/MG Topical Ointment
2551.0,100,ciprofloxacin,ciprofloxacin
1810295.0,20,acuicyn,<NA>
20352.0,75,cargedilol,carvedilol
371079.0,75,simvotin oral tablet,biotin Oral Tablet
36108.0,50,saval,salsalate
237163.0,40,nac acetylcysteine;selenomethionine;sodium molybdate,acetylcysteine sodium
4492.0,50,fluororucile,fluorouracil
29561.0,33,meropenem renally dose,meropenem
89905.0,50,women multivitamin,<NA>
1655728.0,56,humira 40/.8ml pen,0.8 ML adalimumab 50 MG/ML Auto-Injector [Humira]
284804.0,80,equate night time sleep aid,<NA>
8597.0,100,kaliumiodid,potassium iodide
309309.0,88,ciprofloxacin hydrochloride oral 500.0 mg film-coated tablet,ciprofloxacin 500 MG Oral Tablet
68139.0,100,rocuronium,rocuronium
1169.0,50,multivitamin/d,aspartic acid
1247402.0,67,bc powder,aspirin 845 MG / caffeine 65 MG Oral Powder [BC Original Formula]
1598413.0,80,prednisolone sodium phosphate oral,<NA>
8948.0,100,tuberculin purify protein derivative,purified protein derivative of tuberculin
1152991.0,100,benzoyl peroxide topical,benzoyl peroxide Topical Product
1049683.0,79,oxicodone oral 10.0 mg tablet,oxycodone hydrochloride 10 MG Oral Tablet
215839.0,100,calcium/ vitamin d,<NA>
49991.0,67,fentanyl citrate w/droperidol,droperidol / fentanyl
8742.0,50,provatin,promazine
1293136.0,100,bp cleanser,<NA>
861010.0,80,metformine hcl mylan tablet 850 mg,metformin hydrochloride 850 MG Oral Tablet
1108434.0,50,vb,<NA>
392643.0,100,tramadol hydrochloride and acetaminophen,<NA>
847060.0,78,benicar hct oral 20/12.5 mg,hydrochlorothiazide 12.5 MG / olmesartan medoxomil 20 MG Oral Tablet [Benicar HCT]
218890.0,80,women one-a-day vitamin,<NA>
51272.0,50,quitpin quetiapine,quetiapine
588846.0,100,baracle,Baraclude
644.0,75,miloride,amiloride
2556.0,50,citlapram,citalopram
9853.0,100,na,sodium
9853.0,100,na,sodium
284640.0,100,lopinavir ritonavir,lopinavir / ritonavir
992475.0,57,promethazine\promethazine hydrochloride oral 240 mg,promethazine hydrochloride 50 MG Oral Tablet
1251.0,33,azacitidine comp?azac+,azacitidine
1112242.0,57,ergocalciferol/calcium gluconate/calcium carbonate/calcium lactate,<NA>
240029.0,14,cholecalcif,cholecalciferol 0.125 MG Oral Capsule
106346.0,75,mupirocin 2 ex oint,mupirocin 0.02 MG/MG Topical Ointment
204292.0,75,ramicar,Amicar
723787.0,100,terbinafine topical,<NA>
24698.0,100,fludarabine,fludarabine
202740.0,75,dialantin,Dilantin
106332.0,67,unspecifie medicate shampoo,Medicated Shampoo
115264.0,50,ibandronate monosodium monohydrate,ibandronate
52101.0,100,cyclobenzaprine,cyclobenzaprine hydrochloride
,0,baltaleucel-t,<NA>
190376.0,75,linizolid,linezolid
106964.0,100,lidocaine and hydrocortisone,hydrocortisone / lidocaine
9853.0,100,na,sodium
34822.0,33,cinch protein dring,protein S
730781.0,80,sodium chloride intravenous solution,500 ML sodium chloride 30 MG/ML Injection
40112.0,100,granulocyte colony stimulating factor,<NA>
214317.0,100,bisopr/hctz,bisoprolol / hydrochlorothiazide
136198.0,100,darifenacin,darifenacin
835602.0,50,tramadol hcl 50 mg every 6 hour,tramadol hydrochloride 50 MG
4492.0,67,5-fu fluorouracil,fluorouracil
,0,topical,<NA>
2170226.0,33,onasemnogene abeparvovec,onasemnogene abeparvovec
84857.0,100,anastrozole,anastrozole
92010.0,50,elantan slow release,<NA>
6146.0,100,ketotifen,ketotifen
11002.0,100,urea,urea
605663.0,100,men-phor,Men-phor
2185390.0,50,edible marijuana,<NA>
4230.0,100,eye drop,<NA>
11248.0,67,vitamin b12 shoot,vitamin B12
215508.0,100,complex vitamin b 100,<NA>
1298158.0,75,folic acid with calcium,calcium carbonate / folic acid
993453.0,25,prodha eye,Prolia
104896.0,100,zofran  oral 8 mg tablet,ondansetron 8 MG Oral Tablet [Zofran]
2044428.0,100,palonosetron 0.25 mg,palonosetron 0.25 MG
815024.0,44,estriolo/estradiolo/progesterone/testosterone,estradiol / progesterone
1372731.0,75,simacor,<NA>
857001.0,67,norco 10/325 mg,acetaminophen 325 MG / hydrocodone bitartrate 10 MG Oral Tablet [Norco]
151392.0,100,augmentine,Augmentin
542230.0,100,nitroglycerin  buccal tablet,nitroglycerin Buccal Tablet
604373.0,40,viactiv mult chw vitamin,<NA>
705009.0,25,fixotide,Fexmid
218833.0,100,os?cal + d,<NA>
803193.0,25,bsa clone apidra insulin,"insulin glulisine, human Injectable Solution [Apidra]"
1939371.0,67,hexamidine diisethionate topical,hexamidine diisethionate
632434.0,75,finacea gel topical,azelate Topical Gel [Finacea]
1095304.0,67,barium sulfate oral,<NA>
197388.0,75,azathiopyrin oral 50 mg,azathioprine 50 MG Oral Tablet
1309404.0,100,ipratropium bromide,ipratropium bromide monohydrate
1873751.0,67,calcium 600 + d3,<NA>
29046.0,50,hclthiazide + lisinopril,lisinopril
2551.0,50,ciproxine ciprofloxacin,ciprofloxacin
283406.0,100,mirtazapine orally disintegrate tablet 15 mg,mirtazapine 15 MG Disintegrating Oral Tablet
828347.0,50,cyclobenzaprine 10 mg po once daily,cyclobenzaprine hydrochloride 10 MG
904433.0,86,alendronate sodium/fosamax 70 mg tablet,alendronic acid 70 MG Oral Tablet [Fosamax]
214626.0,88,valsartan/hydrochlorthiazid,hydrochlorothiazide / valsartan
372588.0,43,levofloxacin oral 10.0 df coated tablet,levofloxacin Oral Tablet
1622.0,50,bleomicina mylan,bleomycin
50808.0,50,haemobate,Hemabate
9853.0,100,na,sodium
812339.0,33,plexu drink,<NA>
203117.0,100,cefotaxime sodium,cefotaxime sodium
402698.0,70,targin 5/2.5 mg oral prolonged-release tablet,24 HR felodipine 2.5 MG Extended Release Oral Tablet
580266.0,50,tizanidine/ zanaflex,tizanidine Oral Capsule [Zanaflex]
9853.0,100,na,sodium
688172.0,33,logical,<NA>
207014.0,39,dropaxin 10 mg/ml gocce orali soluzione,10 ML methocarbamol 100 MG/ML Injection [Robaxin]
11194.0,50,vitarubin,vidarabine
2053114.0,67,hydrocortisone ointment ongoing,<NA>
9853.0,100,na,sodium
1442681.0,42,rhug-csf subcutaneous 300.0 ug injection,0.5 ML tbo-filgrastim 0.6 MG/ML Prefilled Syringe [Granix]
10582.0,100,levofree,levothyroxine
1242991.0,100,vismodegib oral capsule,vismodegib Oral Capsule
5224.0,75,keparin,heparin
1948383.0,73,vitamedmd one with folic acid oral 1 mg capsule,<NA>
214130.0,60,tn unspecified acetaminophen\butalbital\caffeine,acetaminophen / butalbital / caffeine
862018.0,100,guanfacine 3 mg,guanfacine 3 MG
3390.0,50,des diethylstilbestrol,diethylstilbestrol
2409.0,100,chlorthalidone,chlorthalidone
93560.0,100,novolin r,Novolin R
9853.0,100,na,sodium
4917.0,50,iv nitroglycerin,nitroglycerin
144254.0,75,lortabl,Lortab
217524.0,50,hexadrol tablet,<NA>
197686.0,67,etodolac nsaid oral 400 mg,etodolac 400 MG Oral Tablet
7983.0,100,procaine penicillin,penicillin G procaine
317009.0,67,topical cutaneous powder,Topical Powder
42372.0,100,mupirocin,mupirocin
7646.0,75,omeprasol,omeprazole
104728.0,100,chlorpromazine,chlorpromazine hydrochloride
1923819.0,33,atropine sulfate\mercuric cyanide\potassium dichromate,potassium cyanide
753143.0,100,actonal,Actonel
90176.0,50,leviron,iron
1008350.0,100,melatonin?pyridoxine,melatonin / pyridoxine
2055928.0,50,centrum multigummie for woman,<NA>
852897.0,100,amlodipine valsartan and hydrochlorothiazid,amlodipine / hydrochlorothiazide / valsartan
1368007.0,50,nesina pio,Nesina
753339.0,100,saline nasal spray,<NA>
214619.0,100,hydrochlorothiazide?losartan,hydrochlorothiazide / losartan
854235.0,25,enoxaparin 40 mg sq q12h,0.4 ML enoxaparin sodium 100 MG/ML Prefilled Syringe
35296.0,50,zanipril,ramipril
403957.0,83,tadalafil oral 5.0 mg tablet,tadalafil 5 MG Oral Tablet
151678.0,25,durogesic 25 mcg/hour,Duragesic
1427067.0,25,tiorfan,thiocyanate
2104612.0,100,gamifant,Gamifant
979492.0,86,hydrochlorothiazide losartan potassium oral 50 mg tablet,losartan potassium 50 MG Oral Tablet
92588.0,75,exetrol,Emetrol
308212.0,100,ampicillin capsule 500 mg,ampicillin 500 MG Oral Capsule
1596454.0,75,betamethasone dipropionate\clotrimazole\gentamicin sulfate,betamethasone / clotrimazole / gentamicin
313252.0,57,tetracyclin wolff oral 250.0 mg,tetracycline hydrochloride 250 MG Oral Tablet
196463.0,75,progran,Prograf
235426.0,50,pilocarpine hci,pilocarpine hydrochloride
353108.0,67,escitalopram oxalate oral,escitalopram oxalate
9853.0,100,na,sodium
9853.0,100,na,sodium
227700.0,100,antihistamine,<NA>
,0,xylocainalidocaine,<NA>
1009341.0,60,lumigan 0.01,bimatoprost 0.1 MG/ML Ophthalmic Solution [Lumigan]
667622.0,40,cranberry ns oral,<NA>
82728.0,100,zoloft,Zoloft
904431.0,71,alendronic acid 70.0 mg tablet,alendronic acid 70 MG Oral Tablet
308135.0,71,septum amlodipine oral 10.0 mg tablet,amlodipine 10 MG Oral Tablet
1250097.0,43,vick dayquil-nyquil oral,<NA>
89905.0,67,vitamin multi centrum,<NA>
2418.0,50,uvedose colecalciferol,cholecalciferol
859420.0,43,crestor rosuvastatin calcium calcium0,rosuvastatin calcium 40 MG [Crestor]
899398.0,50,cabbage palm,cabbage allergenic extract
9853.0,100,na,sodium
823932.0,78,irbesartan hydrochlorothiazide teva 150 mg/12.5 mg,hydrochlorothiazide 12.5 MG / irbesartan 150 MG [Avalide]
722122.0,83,ambrisentan oral 5.0 mg tablet,ambrisentan 5 MG Oral Tablet
27169.0,100,leflunomide,leflunomide
310431.0,57,gabapentine 300 oral 300.0 mg,gabapentin 300 MG Oral Capsule
832651.0,50,cortisone creme,<NA>
1049640.0,86,percocet 5/325 mg oral tablet,acetaminophen 325 MG / oxycodone hydrochloride 5 MG Oral Tablet [Percocet]
217716.0,50,imodium a-d1,<NA>
198242.0,63,temazepam 30 mg capsule oral 10.0 df,temazepam 30 MG Oral Capsule
370754.0,67,acetaminophen\codeine phosphate oral 8 df tablet,acetaminophen / codeine Oral Tablet
1347563.0,50,melilotu officinalis w/rutoside,Melilotus officinalis top extract
795480.0,25,calcicold3,Calcidol
215839.0,75,calcium gluc+vit d,<NA>
4450.0,75,fluclonazole,fluconazole
669188.0,25,antiage night cream,<NA>
4301.0,40,omega 3 epa/dha supplement,omega-3 fatty acids
203658.0,100,ddavp,DDAVP
284215.0,100,clindamycine capsule 300 mg,clindamycin 300 MG Oral Capsule
332624.0,75,bezafibrate  400.0 mg,bezafibrate 400 MG
220675.0,100,perdix,Univasc
689561.0,94,acetaminophen/bultalbital/caffeine/codeine,acetaminophen / butalbital / caffeine / codeine
1860604.0,80,multi vitamin tab mineral,<NA>
1549329.0,100,blueberry extract,blueberry extract
1313180.0,100,reishi,reishi mushroom preparation
216875.0,100,elimite,Elimite
2001469.0,31,skenan l.p 10 mg microgranule with extend release in gelule,12 HR arginine 350 MG Extended Release Oral Tablet
16728.0,50,achia,acetohydroxamic acid
854775.0,100,feraheme,Feraheme
202645.0,50,cortisal,Cortef
1049596.0,88,naloxone hydrochloride\oxycodone hydrochloride oral 60 mg prolonged-release tablet,<NA>
600114.0,25,ass 100,<NA>
966270.0,80,levothyroxine 137mcg tablet,levothyroxine sodium 0.137 MG Oral Tablet
9853.0,100,na,sodium
891874.0,100,morphine sulfate oral 100 mg prolonged-release tablet,morphine sulfate 100 MG Extended Release Oral Tablet
1000076.0,70,doxipan oral 50 mg,doxepin hydrochloride 50 MG Oral Capsule
901210.0,40,cefoperazone w/sulbactam,<NA>
19761.0,100,bromoform,<NA>
202368.0,50,angocin,Vancocin
28200.0,88,ketorolac tromethaline,ketorolac tromethamine
9853.0,100,na,sodium
285245.0,100,cinnamon,cinnamon preparation
336430.0,40,aspirin protect 100 mg,aspirin 227 MG
2653.0,50,neurotamin,cocaine
1632148.0,100,olokizumab,<NA>
9853.0,100,na,sodium
36721.0,67,sodium polystyrene sulf,sodium sulfate
7285.0,50,lexopam,nefopam
330383.0,75,moxifloxacin 400.0 mg,moxifloxacin 400 MG
152001.0,50,macrobid calrithrromycin,Macrobid
402531.0,50,herbal,<NA>
1165744.0,100,pramoxine hydrochloride topical,pramoxine Topical Product
1301295.0,50,glucosamine-chondroitin-vitamin c-mineral,<NA>
4450.0,100,fluconazole,fluconazole
219367.0,67,precare prenatal care,<NA>
219055.0,100,pamine,Pamine
202976.0,50,voltaren dolo,Voltaren
91206.0,75,potassiam cl,<NA>
1665846.0,67,acetaminophen/apap,<NA>
215839.0,100,calcium and vitamin d,<NA>
1952.0,100,camphor,camphor
1424888.0,67,vilanterol trifenatate/fluticasone furoate,fluticasone / vilanterol
692667.0,50,tylenol tablet,acetaminophen Chewable Tablet [Tylenol]
88249.0,75,monrelukast,montelukast
316586.0,100,prednisone 50 mg,prednisone 50 MG
817579.0,100,acetaminophen codeine,acetaminophen / codeine
977943.0,60,opana ir 10 mg,oxymorphone hydrochloride 10 MG Oral Tablet [Opana]
220111.0,50,multiple pain medication,<NA>
1597386.0,100,dasabuvir oral 250 mg tablet,dasabuvir 250 MG Oral Tablet
236495.0,100,tamsulosin,tamsulosin hydrochloride
854905.0,55,bisoprolol fumarate oral 1.0 df film-coated tablet,bisoprolol fumarate 5 MG Oral Tablet
2003220.0,50,formulation,<NA>
153886.0,75,oral 10.0 mg prolonged-release tablet,mizolastine 10 MG Extended Release Oral Tablet
103990.0,100,carbidopa?levodopa,carbidopa / levodopa
214619.0,88,losertan/hctz,hydrochlorothiazide / losartan
9853.0,100,na,sodium
1375947.0,100,doxylamine;pyridoxine,doxylamine / pyridoxine
274535.0,50,spiriva handiihaler,Spiriva
7067.0,40,buccal 1 df mouth wash,Mouthwash
1099500.0,100,loteprednol etabonate ophthalmic ointment 0.5,loteprednol etabonate 0.005 MG/MG Ophthalmic Ointment
388609.0,33,phosphate sandoz effervescent,<NA>
849863.0,15,adcira 05/--/2014 to unk,Adcirca
1244554.0,50,minosil,Mitosol
9853.0,100,na,sodium
3106.0,75,sodium dantrolene,dantrolene sodium
1539243.0,100,dalbavancin 500mg/vil inj,dalbavancin 500 MG Injection
3024.0,8,cysteplus herbal supplement,cysteine
866924.0,100,metoprolol tartrate 25 mg tablet,metoprolol tartrate 25 MG Oral Tablet
1856528.0,75,mirena intrauterine system,levonorgestrel Intrauterine System [Mirena]
284802.0,60,nifedipine er 24hr,<NA>
236991.0,50,clopidogrel-apotex,clopidogrel bisulfate
2356.0,75,chlordiazetoxide,chlordiazepoxide
8042.0,50,pyrinazin,perazine
1599.0,100,bismuth,bismuth
1998419.0,14,multivitiamin adult,<NA>
9853.0,100,na,sodium
202961.0,100,senokot,Senokot
9853.0,100,na,sodium
1939746.0,100,olaptese pegol,<NA>
216524.0,100,dexamethasone neomycin sulfate,dexamethasone / neomycin
817579.0,67,acetaminophen\codeine 3,acetaminophen / codeine
898553.0,44,one a day health heart blend,<NA>
1487000.0,100,alocane,Alocane
311892.0,58,nadunetone oral 500.0 mg,nabumetone 500 MG Oral Tablet
689499.0,60,ascorbic acid with rise hip,<NA>
220665.0,25,mastical unidia,Unifiber
41127.0,25,fluvastine accord,fluvastatin
42844.0,75,percocet-5 325 mg,Percocet
1191.0,100,aspirin,aspirin
2068.0,33,injectable diabetes medication,carbutamide
134774.0,50,nordep,Remeron
281.0,100,acyclovir hcl,acyclovir
218488.0,100,minerals\vitamins,<NA>
1940823.0,33,fresubin energy fibre,<NA>
312831.0,80,risperidone  2.0 mg tablet,risperidone 2 MG Oral Tablet
997287.0,63,acetaminophen\caffeine\codeine phosphate oral 30.0 mg tablet,codeine sulfate 30 MG Oral Tablet
