prod_ai,trade_name,nda_num
NYSTATIN,MYCOSTATIN,60571
NYSTATIN; TRIAMCINOLONE ACETONIDE,MYKACET,62733
NYSTATIN,MYKINAC,62731
NEOMYCIN SULFATE; TRIAMCINOLONE ACETONIDE,MYTREX A,62609
NYSTATIN; TRIAMCINOLONE ACETONIDE,MYTREX F,62601
HYDROCORTISONE ACETATE; NEOMYCIN SULFATE,NEO-CORTEF,60751
HYDROCORTISONE ACETATE; NEOMYCIN SULFATE,NEO-CORTEF,60751
HYDROCORTISONE ACETATE; NEOMYCIN SULFATE,NEO-CORTEF,60751
BACITRACIN ZINC; HYDROCORTISONE; NEOMYCIN SULFATE; POLYMYXIN B SULFATE,NEOMYCIN & POLYMYXIN B SULFATES & BACITRACIN ZINC & HYDROCORTISONE,62381
NEOMYCIN SULFATE; TRIAMCINOLONE ACETONIDE,NEOMYCIN SULFATE-TRIAMCINOLONE ACETONIDE,62608
NEOMYCIN SULFATE; TRIAMCINOLONE ACETONIDE,NEOMYCIN SULFATE-TRIAMCINOLONE ACETONIDE,62607
NYSTATIN,NILSTAT,61444
NITROFURAZONE,NITROFURAZONE,86077
NITROFURAZONE,NITROFURAZONE,84393
NITROFURAZONE,NITROFURAZONE,84968
NITROFURAZONE,NITROFURAZONE,86156
NITROFURAZONE,NITROFURAZONE,86766
CLIOQUINOL; NYSTATIN,NYSTAFORM,50235
NYSTATIN,NYSTATIN,62840
NYSTATIN,NYSTATIN,207767
NYSTATIN,NYSTATIN,209114
NYSTATIN,NYSTATIN,62124
NYSTATIN,NYSTATIN,209082
NYSTATIN,NYSTATIN,213826
NYSTATIN,NYSTATIN,62472
NYSTATIN,NYSTATIN,211838
NYSTATIN; TRIAMCINOLONE ACETONIDE,NYSTATIN AND TRIAMCINOLONE ACETONIDE,207217
NYSTATIN; TRIAMCINOLONE ACETONIDE,NYSTATIN AND TRIAMCINOLONE ACETONIDE,207764
NYSTATIN; TRIAMCINOLONE ACETONIDE,NYSTATIN AND TRIAMCINOLONE ACETONIDE,207731
NYSTATIN; TRIAMCINOLONE ACETONIDE,NYSTATIN AND TRIAMCINOLONE ACETONIDE,207741
NYSTATIN; TRIAMCINOLONE ACETONIDE,NYSTATIN AND TRIAMCINOLONE ACETONIDE,62602
NYSTATIN; TRIAMCINOLONE ACETONIDE,NYSTATIN AND TRIAMCINOLONE ACETONIDE,208300
NYSTATIN; TRIAMCINOLONE ACETONIDE,NYSTATIN AND TRIAMCINOLONE ACETONIDE,62280
NYSTATIN; TRIAMCINOLONE ACETONIDE,NYSTATIN AND TRIAMCINOLONE ACETONIDE,207380
NYSTATIN; TRIAMCINOLONE ACETONIDE,NYSTATIN AND TRIAMCINOLONE ACETONIDE,62656
NYSTATIN; TRIAMCINOLONE ACETONIDE,NYSTATIN AND TRIAMCINOLONE ACETONIDE,206785
NYSTATIN; TRIAMCINOLONE ACETONIDE,NYSTATIN AND TRIAMCINOLONE ACETONIDE,210077
NYSTATIN; TRIAMCINOLONE ACETONIDE,NYSTATIN AND TRIAMCINOLONE ACETONIDE,63305
NYSTATIN; TRIAMCINOLONE ACETONIDE,NYSTATIN AND TRIAMCINOLONE ACETONIDE,208287
NYSTATIN; TRIAMCINOLONE ACETONIDE,NYSTATIN AND TRIAMCINOLONE ACETONIDE,207316
NYSTATIN; TRIAMCINOLONE ACETONIDE,NYSTATIN-TRIAMCINOLONE ACETONIDE,62603
HYDROCORTISONE,PENECORT,88217
PREDNICARBATE,PREDNICARBATE,77236
TACROLIMUS,PROTOPIC,50777
TACROLIMUS,PROTOPIC,50777
DIFLORASONE DIACETATE,PSORCON,19260
DIFLORASONE DIACETATE,PSORCON E,17994
FLUOCINOLONE ACETONIDE,SYNALAR,13960
BETAMETHASONE DIPROPIONATE; CALCIPOTRIENE,TACLONEX,21852
TACROLIMUS,TACROLIMUS,211688
TACROLIMUS,TACROLIMUS,211688
TACROLIMUS,TACROLIMUS,200744
TACROLIMUS,TACROLIMUS,200744
TACROLIMUS,TACROLIMUS,210393
CLOBETASOL PROPIONATE,TEMOVATE,19323
DESOXIMETASONE,TOPICORT,18594
DESOXIMETASONE,TOPICORT,74286
DESOXIMETASONE,TOPICORT,18763
TRIAMCINOLONE ACETONIDE,TRIAMCINOLONE ACETONIDE,87799
TRIAMCINOLONE ACETONIDE,TRIAMCINOLONE ACETONIDE,89913
TRIAMCINOLONE ACETONIDE,TRIAMCINOLONE ACETONIDE,213619
TRIAMCINOLONE ACETONIDE,TRIAMCINOLONE ACETONIDE,89795
TRIAMCINOLONE ACETONIDE,TRIAMCINOLONE ACETONIDE,89796
TRIAMCINOLONE ACETONIDE,TRIAMCINOLONE ACETONIDE,208925
TRIAMCINOLONE ACETONIDE,TRIAMCINOLONE ACETONIDE,212384
TRIAMCINOLONE ACETONIDE,TRIAMCINOLONE ACETONIDE,85691
TRIAMCINOLONE ACETONIDE,TRIAMCINOLONE ACETONIDE,85691
TRIAMCINOLONE ACETONIDE,TRIAMCINOLONE ACETONIDE,85691
TRIAMCINOLONE ACETONIDE,TRIAMCINOLONE ACETONIDE,208320
TRIAMCINOLONE ACETONIDE,TRIAMCINOLONE ACETONIDE,206379
TRIAMCINOLONE ACETONIDE,TRIAMCINOLONE ACETONIDE,209828
TRIAMCINOLONE ACETONIDE,TRIAMCINOLONE ACETONIDE,209828
TRIAMCINOLONE ACETONIDE,TRIAMCINOLONE ACETONIDE,209828
TRIAMCINOLONE ACETONIDE,TRIAMCINOLONE ACETONIDE,88090
TRIAMCINOLONE ACETONIDE,TRIAMCINOLONE ACETONIDE,88091
TRIAMCINOLONE ACETONIDE,TRIAMCINOLONE ACETONIDE,88092
TRIAMCINOLONE ACETONIDE,TRIAMCINOLONE ACETONIDE,11600
TRIAMCINOLONE ACETONIDE,TRIAMCINOLONE ACETONIDE,11600
TRIAMCINOLONE ACETONIDE,TRIAMCINOLONE ACETONIDE,207365
TRIAMCINOLONE ACETONIDE,TRIAMCINOLONE ACETONIDE,212460
TRIAMCINOLONE ACETONIDE,TRIAMCINOLONE ACETONIDE,87385
TRIAMCINOLONE ACETONIDE,TRIAMCINOLONE ACETONIDE,87385
TRIAMCINOLONE ACETONIDE,TRIAMCINOLONE ACETONIDE,87385
TRIAMCINOLONE ACETONIDE,TRIAMCINOLONE ACETONIDE,88692
TRIAMCINOLONE ACETONIDE,TRIAMCINOLONE ACETONIDE,88690
TRIAMCINOLONE ACETONIDE,TRIAMCINOLONE ACETONIDE,212356
TRIAMCINOLONE ACETONIDE,TRIAMCINOLONE ACETONIDE,211315
TRIAMCINOLONE ACETONIDE,TRIAMCINOLONE ACETONIDE,211315
TRIAMCINOLONE ACETONIDE,TRIAMCINOLONE ACETONIDE,40040
TRIAMCINOLONE ACETONIDE,TRIAMCINOLONE ACETONIDE,40374
TRIAMCINOLONE ACETONIDE,TRIAMCINOLONE ACETONIDE,87902
TRIAMCINOLONE ACETONIDE,TRIAMCINOLONE ACETONIDE,40386
TRIAMCINOLONE ACETONIDE,TRIAMCINOLONE ACETONIDE,40037
TRIAMCINOLONE ACETONIDE,TRIAMCINOLONE ACETONIDE,205373
TRIAMCINOLONE ACETONIDE,TRIAMCINOLONE ACETONIDE,208590
TRIAMCINOLONE ACETONIDE,TRIAMCINOLONE ACETONIDE IN ABSORBASE,89595
TRIAMCINOLONE ACETONIDE,TRYMEX,88693
TRIAMCINOLONE ACETONIDE,TRYMEX,88691
HALOBETASOL PROPIONATE,ULTRAVATE,19968
BETAMETHASONE BENZOATE,UTICORT,18089
BETAMETHASONE VALERATE,VALISONE,16740
CALCITRIOL,VECTICAL,22087
SINECATECHINS,VEREGEN,21902
"MICONAZOLE NITRATE; PETROLATUM, WHITE; ZINC OXIDE",VUSION,21026
HYDROCORTISONE VALERATE,WESTCORT,18726
LIDOCAINE,XYLOCAINE,8048
ACYCLOVIR,ZOVIRAX,18604
NITROGLYCERIN,NITROGLYCERIN,87355
TIOCONAZOLE,TIOCONAZOLE,75915
TIOCONAZOLE,VAGISTAT-1,20676
CANDICIDIN,VANOBID,61596
AMLEXANOX,APHTHASOL,20511
SODIUM FLUORIDE; TRICLOSAN,COLGATE TOTAL,20231
SODIUM MONOFLUOROPHOSPHATE,EXTRA-STRENGTH AIM,19518
TRIAMCINOLONE ACETONIDE,KENALOG IN ORABASE,12097
TRIAMCINOLONE ACETONIDE,ORALONE,71383
TRIAMCINOLONE ACETONIDE,TRIAMCINOLONE ACETONIDE,206312
TRIAMCINOLONE ACETONIDE,TRIAMCINOLONE ACETONIDE,205592
TRIAMCINOLONE ACETONIDE,TRIAMCINOLONE ACETONIDE,40771
TRIAMCINOLONE ACETONIDE,TRIAMCINOLONE ACETONIDE,70730
BARIUM SULFATE,VARIBAR PUDDING,208844
HYDROCORTISONE ACETATE,ORABASE HCA,83205
PERFLUOROPOLYMETHYLISOPROPYL ETHER; POLYTETRAFLUOROETHYLENE,SKIN EXPOSURE REDUCTION PASTE AGAINST CHEMICAL WARFARE AGENTS,21084
NYSTATIN,MYCOSTATIN,50619
EPINEPHRINE; LIDOCAINE HYDROCHLORIDE,LIDOSITE TOPICAL SYSTEM KIT,21504
AMLEXANOX,AMLEXANOX,21727
LIDOCAINE,DENTIPATCH,20575
LIDOCAINE,LIDOCAINE,200675
LIDOCAINE,LIDOCAINE,206463
LIDOCAINE,LIDOCAINE,202346
LIDOCAINE,LIDOCAINE,203265
LIDOCAINE,LIDOCAINE,209190
LIDOCAINE,LIDODERM,20612
CAPSAICIN,QUTENZA,22395
MENTHOL; METHYL SALICYLATE,SALONPAS,22029
MENTHOL; METHYL SALICYLATE,SALONPAS,22029
LIDOCAINE; TETRACAINE,SYNERA,21623
LIDOCAINE,ZTLIDO,207962
DESOXYCORTICOSTERONE ACETATE,PERCORTEN,5151
TESTOSTERONE,TESTOPEL,80911
LEDIPASVIR; SOFOSBUVIR,HARVONI,212477
LEDIPASVIR; SOFOSBUVIR,HARVONI,212477
SOFOSBUVIR,SOVALDI,212480
SOFOSBUVIR,SOVALDI,212480
MINOCYCLINE HYDROCHLORIDE,ARESTIN,50781
ACLIDINIUM BROMIDE; FORMOTEROL FUMARATE,DUAKLIR PRESSAIR,210595
ALBUTEROL SULFATE,PROAIR DIGIHALER,205636
ALBUTEROL SULFATE,PROAIR RESPICLICK,205636
BUDESONIDE,PULMICORT,20441
BUDESONIDE,PULMICORT,20441
BUDESONIDE,PULMICORT FLEXHALER,21949
BUDESONIDE,PULMICORT FLEXHALER,21949
ACLIDINIUM BROMIDE,TUDORZA PRESSAIR,202450
BACITRACIN,BACI-RX,61580
BACITRACIN,BACITRACIN,61699
BACITRACIN,BACITRACIN,62456
ERYTHROMYCIN,ERYTHROMYCIN,50610
HYDROCORTISONE,H-CORT,87834
HYDROCORTISONE,HYDRO-RX,85982
HYDROCORTISONE,HYDROCORTISONE,88082
HYDROCORTISONE ACETATE,HYDROCORTISONE ACETATE,85981
METHADONE HYDROCHLORIDE,METHADONE HYDROCHLORIDE,6383
METHADONE HYDROCHLORIDE,METHADONE HYDROCHLORIDE,6383
METHADONE HYDROCHLORIDE,METHADONE HYDROCHLORIDE,6383
POLYMYXIN B SULFATE,POLY-RX,61578
POLYMYXIN B SULFATE,POLYMYXIN B SULFATE,62455
BACITRACIN ZINC,ZIBA-RX,61737
LOXAPINE,ADASUVE,22549
FLUTICASONE PROPIONATE; SALMETEROL XINAFOATE,ADVAIR DISKUS 100/50,21077
FLUTICASONE PROPIONATE; SALMETEROL XINAFOATE,ADVAIR DISKUS 250/50,21077
FLUTICASONE PROPIONATE; SALMETEROL XINAFOATE,ADVAIR DISKUS 500/50,21077
FLUTICASONE PROPIONATE; SALMETEROL XINAFOATE,AIRDUO DIGIHALER,208799
FLUTICASONE PROPIONATE; SALMETEROL XINAFOATE,AIRDUO DIGIHALER,208799
FLUTICASONE PROPIONATE; SALMETEROL XINAFOATE,AIRDUO DIGIHALER,208799
FLUTICASONE PROPIONATE; SALMETEROL XINAFOATE,AIRDUO RESPICLICK,208799
FLUTICASONE PROPIONATE; SALMETEROL XINAFOATE,AIRDUO RESPICLICK,208799
FLUTICASONE PROPIONATE; SALMETEROL XINAFOATE,AIRDUO RESPICLICK,208799
UMECLIDINIUM BROMIDE; VILANTEROL TRIFENATATE,ANORO ELLIPTA,203975
INDACATEROL MALEATE,ARCAPTA NEOHALER,22383
MANNITOL,ARIDOL KIT,22368
FLUTICASONE PROPIONATE,ARMONAIR DIGIHALER,208798
FLUTICASONE PROPIONATE,ARMONAIR DIGIHALER,208798
FLUTICASONE PROPIONATE,ARMONAIR DIGIHALER,208798
FLUTICASONE PROPIONATE,ARMONAIR RESPICLICK,208798
FLUTICASONE PROPIONATE,ARMONAIR RESPICLICK,208798
FLUTICASONE PROPIONATE,ARMONAIR RESPICLICK,208798
FLUTICASONE FUROATE,ARNUITY ELLIPTA,205625
FLUTICASONE FUROATE,ARNUITY ELLIPTA,205625
FLUTICASONE FUROATE,ARNUITY ELLIPTA,205625
MOMETASONE FUROATE,ASMANEX TWISTHALER,21067
MOMETASONE FUROATE,ASMANEX TWISTHALER,21067
FLUTICASONE FUROATE; VILANTEROL TRIFENATATE,BREO ELLIPTA,204275
FLUTICASONE FUROATE; VILANTEROL TRIFENATATE,BREO ELLIPTA,204275
MANNITOL,BRONCHITOL,202049
FLUTICASONE PROPIONATE,FLOVENT,20549
FLUTICASONE PROPIONATE,FLOVENT,20549
FLUTICASONE PROPIONATE,FLOVENT,20549
FLUTICASONE PROPIONATE,FLOVENT DISKUS 100,20833
FLUTICASONE PROPIONATE,FLOVENT DISKUS 250,20833
FLUTICASONE PROPIONATE,FLOVENT DISKUS 50,20833
FLUTICASONE PROPIONATE; SALMETEROL XINAFOATE,FLUTICASONE PROPIONATE AND SALMETEROL XINAFOATE,203433
FLUTICASONE PROPIONATE; SALMETEROL XINAFOATE,FLUTICASONE PROPIONATE AND SALMETEROL XINAFOATE,203433
FORMOTEROL FUMARATE,FORADIL,20831
FORMOTEROL FUMARATE,FORADIL CERTIHALER,21592
LEVODOPA,INBRIJA,209184
UMECLIDINIUM BROMIDE,INCRUSE ELLIPTA,205382
ISOPROTERENOL SULFATE,NORISODRINE,6905
ISOPROTERENOL SULFATE,NORISODRINE,6905
ZANAMIVIR,RELENZA,21036
GLYCOPYRROLATE,SEEBRI,207923
SALMETEROL XINAFOATE,SEREVENT,20692
TIOTROPIUM BROMIDE,SPIRIVA,21395
TOBRAMYCIN,TOBI PODHALER,201688
FLUTICASONE FUROATE; UMECLIDINIUM BROMIDE; VILANTEROL TRIFENATATE,TRELEGY ELLIPTA,209482
FLUTICASONE FUROATE; UMECLIDINIUM BROMIDE; VILANTEROL TRIFENATATE,TRELEGY ELLIPTA,209482
GLYCOPYRROLATE; INDACATEROL MALEATE,UTIBRON,207930
FLUTICASONE PROPIONATE; SALMETEROL XINAFOATE,WIXELA INHUB,208891
FLUTICASONE PROPIONATE; SALMETEROL XINAFOATE,WIXELA INHUB,208891
FLUTICASONE PROPIONATE; SALMETEROL XINAFOATE,WIXELA INHUB,208891
THIOTEPA,TEPADINA,208264
THIOTEPA,TEPADINA,208264
THIOTEPA,THIOTEPA,213049
THIOTEPA,THIOTEPA,213049
LEUPROLIDE ACETATE,LUPRON DEPOT-PED KIT,20263
LEUPROLIDE ACETATE,LUPRON DEPOT-PED KIT,20263
LEUPROLIDE ACETATE,LUPRON DEPOT-PED KIT,20263
LEUPROLIDE ACETATE,LUPRON DEPOT-PED KIT,20263
LEUPROLIDE ACETATE,LUPRON DEPOT-PED KIT,20263
LEUPROLIDE ACETATE,LUPRON DEPOT-PED KIT,20263
LEUPROLIDE ACETATE,LUPRON DEPOT-PED KIT,20263
CILASTATIN SODIUM; IMIPENEM,PRIMAXIN,50630
CILASTATIN SODIUM; IMIPENEM,PRIMAXIN,50630
GLUCAGON HYDROCHLORIDE,GLUCAGON,201849
TALC,STERITALC,205555
TALC,STERITALC,205555
TALC,STERITALC,205555
TALC,TALC,21388
ACETAMINOPHEN,ACETAMINOPHEN,206610
FOSNETUPITANT CHLORIDE HYDROCHLORIDE; PALONOSETRON HYDROCHLORIDE,AKYNZEO,210493
PEMETREXED DISODIUM,ALIMTA,21462
PEMETREXED DISODIUM,ALIMTA,21462
COPANLISIB DIHYDROCHLORIDE,ALIQOPA,209936
AMPICILLIN SODIUM,AMPICILLIN SODIUM,62738
AMPICILLIN SODIUM,AMPICILLIN SODIUM,62738
ARTESUNATE,ARTESUNATE,213036
AVIBACTAM SODIUM; CEFTAZIDIME,AVYCAZ,206494
DELAFLOXACIN MEGLUMINE,BAXDELA,208611
BELINOSTAT,BELEODAQ,206256
BORTEZOMIB,BORTEZOMIB,206927
BORTEZOMIB,BORTEZOMIB,205004
REMIMAZOLAM BESYLATE,BYFAVO,212295
CASPOFUNGIN ACETATE,CANCIDAS,21227
CASPOFUNGIN ACETATE,CANCIDAS,21227
CARFILZOMIB,CARFILZOMIB,211185
CARFILZOMIB,CARFILZOMIB,209425
CARFILZOMIB,CARFILZOMIB,209422
CASPOFUNGIN ACETATE,CASPOFUNGIN ACETATE,209489
CASPOFUNGIN ACETATE,CASPOFUNGIN ACETATE,209489
CASPOFUNGIN ACETATE,CASPOFUNGIN ACETATE,206110
CASPOFUNGIN ACETATE,CASPOFUNGIN ACETATE,206110
CASPOFUNGIN ACETATE,CASPOFUNGIN ACETATE,207092
CASPOFUNGIN ACETATE,CASPOFUNGIN ACETATE,207092
CASPOFUNGIN ACETATE,CASPOFUNGIN ACETATE,200833
CASPOFUNGIN ACETATE,CASPOFUNGIN ACETATE,200833
CASPOFUNGIN ACETATE,CASPOFUNGIN ACETATE,207650
CASPOFUNGIN ACETATE,CASPOFUNGIN ACETATE,207650
CASPOFUNGIN ACETATE,CASPOFUNGIN ACETATE,205923
CASPOFUNGIN ACETATE,CASPOFUNGIN ACETATE,205923
CEFEPIME HYDROCHLORIDE,CEFEPIME HYDROCHLORIDE IN PLASTIC CONTAINER,209408
CEFOXITIN SODIUM,CEFOXITIN IN PLASTIC CONTAINER,200938
ISAVUCONAZONIUM SULFATE,CRESEMBA,207501
DAPTOMYCIN,CUBICIN,21572
DAPTOMYCIN,CUBICIN,21572
DAPTOMYCIN,CUBICIN RF,21572
DALBAVANCIN HYDROCHLORIDE,DALVANCE,21883
DAPTOMYCIN,DAPTOMYCIN,211961
DAPTOMYCIN,DAPTOMYCIN,212513
DAPTOMYCIN,DAPTOMYCIN,208375
DAPTOMYCIN,DAPTOMYCIN,206077
DAPTOMYCIN,DAPTOMYCIN,202857
DAPTOMYCIN,DAPTOMYCIN,212022
DAPTOMYCIN,DAPTOMYCIN,205037
DAPTOMYCIN,DAPTOMYCIN,207104
DAPTOMYCIN,DAPTOMYCIN,91039
DAPTOMYCIN,DAPTOMYCIN,206005
DECITABINE,DECITABINE,205582
TECHNETIUM TC-99M EXAMETAZIME KIT,DRAX EXAMETAZIME,208870
FOSAPREPITANT DIMEGLUMINE,EMEND,22023
FOSAPREPITANT DIMEGLUMINE,EMEND,22023
EPIRUBICIN HYDROCHLORIDE,EPIRUBICIN HYDROCHLORIDE,50807
EPIRUBICIN HYDROCHLORIDE,EPIRUBICIN HYDROCHLORIDE,50807
ANIDULAFUNGIN,ERAXIS,21632
ANIDULAFUNGIN,ERAXIS,21632
MELPHALAN HYDROCHLORIDE,EVOMELA,207155
CEFIDEROCOL SULFATE TOSYLATE,FETROJA,209445
FOSAPREPITANT DIMEGLUMINE,FOSAPREPITANT DIMEGLUMINE,204025
FOSAPREPITANT DIMEGLUMINE,FOSAPREPITANT DIMEGLUMINE,205020
FOSAPREPITANT DIMEGLUMINE,FOSAPREPITANT DIMEGLUMINE,210625
FOSAPREPITANT DIMEGLUMINE,FOSAPREPITANT DIMEGLUMINE,211860
FOSAPREPITANT DIMEGLUMINE,FOSAPREPITANT DIMEGLUMINE,212309
FOSAPREPITANT DIMEGLUMINE,FOSAPREPITANT DIMEGLUMINE,211160
FOSAPREPITANT DIMEGLUMINE,FOSAPREPITANT DIMEGLUMINE,206197
FOSAPREPITANT DIMEGLUMINE,FOSAPREPITANT DIMEGLUMINE,210689
FOSAPREPITANT DIMEGLUMINE,FOSAPREPITANT DIMEGLUMINE,209965
FOSAPREPITANT DIMEGLUMINE,FOSAPREPITANT DIMEGLUMINE,204015
FOSAPREPITANT DIMEGLUMINE,FOSAPREPITANT DIMEGLUMINE,204015
FOSAPREPITANT DIMEGLUMINE,FOSAPREPITANT DIMEGLUMINE,212957
FOSAPREPITANT DIMEGLUMINE,FOSAPREPITANT DIMEGLUMINE,213106
FOSAPREPITANT DIMEGLUMINE,FOSAPREPITANT DIMEGLUMINE,203939
FOSAPREPITANT DIMEGLUMINE,FOSAPREPITANT DIMEGLUMINE,211624
FOSAPREPITANT DIMEGLUMINE,FOSAPREPITANT DIMEGLUMINE,210064
LEVOLEUCOVORIN CALCIUM,FUSILEV,20140
CILASTATIN SODIUM; IMIPENEM,IMIPENEM AND CILASTATIN,90577
CILASTATIN SODIUM; IMIPENEM,IMIPENEM AND CILASTATIN,90577
CILASTATIN SODIUM; IMIPENEM,IMIPENEM AND CILASTATIN,90825
CILASTATIN SODIUM; IMIPENEM,IMIPENEM AND CILASTATIN,90825
CILASTATIN SODIUM; IMIPENEM,IMIPENEM AND CILASTATIN,91007
CILASTATIN SODIUM; IMIPENEM,IMIPENEM AND CILASTATIN,207594
ROMIDEPSIN,ISTODAX,22393
CANGRELOR,KENGREAL,204958
LEVOLEUCOVORIN,KHAPZORY,211226
LEVOLEUCOVORIN,KHAPZORY,211226
CARFILZOMIB,KYPROLIS,202714
CARFILZOMIB,KYPROLIS,202714
CARFILZOMIB,KYPROLIS,202714
LEVOLEUCOVORIN CALCIUM,LEVOLEUCOVORIN CALCIUM,206516
LEVOLEUCOVORIN CALCIUM,LEVOLEUCOVORIN CALCIUM,208723
LEVOLEUCOVORIN CALCIUM,LEVOLEUCOVORIN CALCIUM,207547
LEVOLEUCOVORIN CALCIUM,LEVOLEUCOVORIN CALCIUM,211003
LEVOLEUCOVORIN CALCIUM,LEVOLEUCOVORIN CALCIUM,206263
LEVOTHYROXINE SODIUM,LEVOTHYROXINE SODIUM,208837
LEVOTHYROXINE SODIUM,LEVOTHYROXINE SODIUM,202231
LEVOTHYROXINE SODIUM,LEVOTHYROXINE SODIUM,202231
LEVOTHYROXINE SODIUM,LEVOTHYROXINE SODIUM,202231
LEVOTHYROXINE SODIUM,LEVOTHYROXINE SODIUM,208749
LEVOTHYROXINE SODIUM,LEVOTHYROXINE SODIUM,208749
LEVOTHYROXINE SODIUM,LEVOTHYROXINE SODIUM,208749
LEVOTHYROXINE SODIUM,LEVOTHYROXINE SODIUM,205366
LEVOTHYROXINE SODIUM,LEVOTHYROXINE SODIUM,206163
LEVOTHYROXINE SODIUM,LEVOTHYROXINE SODIUM,206163
MELPHALAN HYDROCHLORIDE,MELPHALAN HYDROCHLORIDE,209323
MEROPENEM,MEROPENEM AND SODIUM CHLORIDE IN DUPLEX CONTAINER,202106
MEROPENEM,MEROPENEM AND SODIUM CHLORIDE IN DUPLEX CONTAINER,202106
GALLIUM DOTATATE GA-68,NETSPOT,208547
OMADACYCLINE TOSYLATE,NUZYRA,209817
ORITAVANCIN DIPHOSPHATE,ORBACTIV,206334
OXACILLIN SODIUM,OXACILLIN SODIUM,62737
OXACILLIN SODIUM,OXACILLIN SODIUM,62737
CILASTATIN SODIUM; IMIPENEM,PRIMAXIN,50587
CILASTATIN SODIUM; IMIPENEM,PRIMAXIN,50587
CILASTATIN SODIUM; IMIPENEM; RELEBACTAM,RECARBRIO,212819
TEDIZOLID PHOSPHATE,SIVEXTRO,205436
CEFTAROLINE FOSAMIL,TEFLARO,200327
CEFTAROLINE FOSAMIL,TEFLARO,200327
TEMOZOLOMIDE,TEMODAR,22277
TIGECYCLINE,TIGECYCLINE,208744
TIGECYCLINE,TIGECYCLINE,211158
TIGECYCLINE,TIGECYCLINE,204439
TIGECYCLINE,TIGECYCLINE,206335
TIGECYCLINE,TIGECYCLINE,205645
TIGECYCLINE,TIGECYCLINE,91620
TIGECYCLINE,TIGECYCLINE,205722
TIGECYCLINE,TYGACIL,21821
MEROPENEM; VABORBACTAM,VABOMERE,209776
VANCOMYCIN HYDROCHLORIDE,VANCOMYCIN HYDROCHLORIDE,209481
VANCOMYCIN HYDROCHLORIDE,VANCOMYCIN HYDROCHLORIDE,209481
VANCOMYCIN HYDROCHLORIDE,VANCOMYCIN HYDROCHLORIDE,209481
VANCOMYCIN HYDROCHLORIDE,VANCOMYCIN HYDROCHLORIDE,209481
VANCOMYCIN HYDROCHLORIDE,VANCOMYCIN HYDROCHLORIDE IN PLASTIC CONTAINER,91532
REMDESIVIR,VEKLURY,214787
TELAVANCIN HYDROCHLORIDE,VIBATIV,22110
TELAVANCIN HYDROCHLORIDE,VIBATIV,22110
VORICONAZOLE,VORICONAZOLE,208562
CYTARABINE; DAUNORUBICIN,VYXEOS,209401
ERAVACYCLINE DIHYDROCHLORIDE,XERAVA,211109
ERAVACYCLINE DIHYDROCHLORIDE,XERAVA,211109
TRABECTEDIN,YONDELIS,207953
LURBINECTEDIN,ZEPZELCA,213702
CEFTOLOZANE SULFATE; TAZOBACTAM SODIUM,ZERBAXA,206829
INDOCYANINE GREEN,SPY AGENT GREEN KIT,211580
AZACITIDINE,AZACITIDINE,207475
AZACITIDINE,AZACITIDINE,208216
AZACITIDINE,AZACITIDINE,209540
AZACITIDINE,AZACITIDINE,201537
AZACITIDINE,AZACITIDINE,209337
AZACITIDINE,AZACITIDINE,210748
AZACITIDINE,AZACITIDINE,212128
AZACITIDINE,AZACITIDINE,204949
AZACITIDINE,AZACITIDINE,207234
AZACITIDINE,AZACITIDINE,207518
BORTEZOMIB,BORTEZOMIB,209191
BORTEZOMIB,BORTEZOMIB,209191
AZACITIDINE,VIDAZA,50794
DAPTOMYCIN,DAPTOMYCIN,212667
DAPTOMYCIN,DAPTOMYCIN,213425
DAPTOMYCIN,DAPTOMYCIN,211403
DAPTOMYCIN,DAPTOMYCIN,208385
DAPTOMYCIN,DAPTOMYCIN,209949
PANTOPRAZOLE SODIUM,PANTOPRAZOLE SODIUM,209463
BENDAMUSTINE HYDROCHLORIDE,TREANDA,22249
BENDAMUSTINE HYDROCHLORIDE,TREANDA,22249
GLUCAGON,BAQSIMI,210134
SUMATRIPTAN SUCCINATE,ONZETRA XSAIL,206099
NYSTATIN,BARSTATIN 100,62489
SODIUM PHENYLBUTYRATE,BUPHENYL,20573
CELLULOSE SODIUM PHOSPHATE,CALCIBIND,18757
CELLULOSE SODIUM PHOSPHATE,CALCIBIND,18757
CHOLESTYRAMINE,CHOLESTYRAMINE,211119
CHOLESTYRAMINE,CHOLESTYRAMINE,211119
CHOLESTYRAMINE,CHOLESTYRAMINE,74554
CHOLESTYRAMINE,CHOLESTYRAMINE,74554
CHOLESTYRAMINE,CHOLESTYRAMINE,74771
CHOLESTYRAMINE,CHOLESTYRAMINE,74771
CHOLESTYRAMINE,CHOLESTYRAMINE,77204
CHOLESTYRAMINE,CHOLESTYRAMINE,77204
CHOLESTYRAMINE,CHOLESTYRAMINE,74557
CHOLESTYRAMINE,CHOLESTYRAMINE,74557
CHOLESTYRAMINE,CHOLESTYRAMINE,74347
CHOLESTYRAMINE,CHOLESTYRAMINE,74347
CHOLESTYRAMINE,CHOLESTYRAMINE,202901
CHOLESTYRAMINE,CHOLESTYRAMINE LIGHT,77203
CHOLESTYRAMINE,CHOLESTYRAMINE LIGHT,77203
CHOLESTYRAMINE,CHOLESTYRAMINE LIGHT,74558
CHOLESTYRAMINE,CHOLESTYRAMINE LIGHT,74558
